ID_x,knob_simd,knob_compute_units,knob_xyz_loop,knob_entryid_loop,knob_entryid_num_wi,knob_hardcode_size,knob_cache_voxels,knob_xyz_loop_flat,knob_xyz_unroll,knob_entryid_unroll,knob_voxel_unroll,knob_voxel_out_unroll,knob_depth_local,knob_branch_pos,knob_unused,estim_logic,estim_reg,estim_mem,estim_dsp,estim_throughput_0,time,logic,mem,ram,dsp,fmax,verif,error,fit,ID_int,ID_y,Tracking1,Tracking2,Raycast,Raycast_CreateDepths,Raycast_CreatePointCloud,Raycast_CreateICPMaps,Raycast_ForwardRender,Fusion,Fusion_allocate,Fusion_integrate,Total_time,Unnamed: 12
../benchmarks/depth_fusion118,1,1,0,0,64,0,2,1,1,1,2,2,0,0,1,61,32,51,33,0.000165561,3869.49,21160,868425,194,41,121.16,P,N,Y,118,depth_fusion118_timing.csv,299.200088608,0,619.642594937,46.3788734177,0,573.146379747,0,4875.77493671,68.7943164557,4806.89050633,5816.39278481,
../benchmarks/depth_fusion119,1,1,0,0,64,0,2,1,1,1,2,2,0,1,1,52,26,40,33,0.000136489,43.2295,12956,631301,156,41,137.34,P,N,Y,119,depth_fusion119_timing.csv,299.658974684,0,609.753974684,45.2404050633,0,564.401405063,0,119.052746835,64.5155822785,54.4601139241,1051.46696203,
../benchmarks/depth_fusion121,1,1,0,0,64,0,2,1,1,2,1,1,0,1,1,74,36,55,66,4.12134E-005,68.5725,20636,876306,238,82,124.26,P,N,Y,121,depth_fusion121_timing.csv,304.833063291,0,610.730151899,45.2671012658,0,565.350316456,0,151.030873418,64.4303924051,86.523556962,1089.51607595,
../benchmarks/depth_fusion123,1,1,0,0,64,0,2,1,1,2,1,2,0,1,1,74,36,55,66,3.03376E-005,57.1016,20677,877170,240,82,128.15,P,N,Y,123,depth_fusion123_timing.csv,300.113151899,0,621.498227848,46.5794303797,0,574.803341772,0,142.202860759,70.4832658228,71.6410759494,1086.42911392,
../benchmarks/depth_fusion125,1,1,0,0,64,0,2,1,1,2,2,1,0,1,1,76,37,57,66,2.97652E-005,61.0105,20873,879890,240,82,123.07,P,N,Y,125,depth_fusion125_timing.csv,301.349607595,0,610.437151899,45.0031012658,0,565.318734177,0,140.850443038,64.4136455696,76.3587594937,1075.54898734,
../benchmarks/depth_fusion127,1,1,0,0,64,0,2,1,1,2,2,2,0,1,1,76,37,57,66,2.33543E-005,50.8812,20848,880882,242,82,123.96,P,N,Y,127,depth_fusion127_timing.csv,299.381670886,0,621.971303797,46.399443038,0,575.454886076,0,134.278468354,70.230556962,63.9680126582,1077.51303797,
../benchmarks/depth_fusion129,1,1,0,0,64,0,2,1,2,1,1,1,0,1,1,66,33,48,66,0.000147047,75.1925,19035,786482,216,82,102.07,P,N,Y,129,depth_fusion129_timing.csv,301.278303797,0,609.677075949,45.1063670886,0,564.455025316,0,158.546164557,64.468164557,93.9995316456,1092.40417722,
../benchmarks/depth_fusion131,1,1,0,0,64,0,2,1,2,1,1,2,0,1,1,66,32,48,66,0.000147863,56.0028,18988,735182,211,82,112.05,P,N,Y,131,depth_fusion131_timing.csv,301.203670886,0,609.856050633,45.0718101266,0,564.669265823,0,134.600658228,64.4195189873,70.1041772152,1068.56531646,
../benchmarks/depth_fusion133,1,1,0,0,64,0,2,1,2,1,2,1,0,1,1,66,33,47,66,0.000159237,63.7793,19115,735007,210,82,100.63,P,N,Y,133,depth_fusion133_timing.csv,300.281075949,0,610.898531646,45.062,0,565.722139241,0,144.628670886,64.5329746835,80.0188860759,1078.74303797,
../benchmarks/depth_fusion135,1,1,0,0,64,0,2,1,2,1,2,2,0,1,1,66,32,48,66,0.000159237,46.8535,19055,735054,211,82,105.66,P,N,Y,135,depth_fusion135_timing.csv,304.703810127,0,611.495303797,45.2155443038,0,566.166367089,0,123.777050633,64.424835443,59.2755949367,1062.91873418,
../benchmarks/depth_fusion144,1,1,0,0,64,1,0,0,1,1,1,1,0,0,1,55,28,56,31,4.76837E-005,7998.57,15249,1148237,241,39,133.45,P,N,Y,144,depth_fusion144_timing.csv,299.604493671,0,618.59856962,46.3842531646,0,572.094974684,0,10007.4221519,69.1166202532,9938.20620253,10947.4307595,
../benchmarks/depth_fusion145,1,1,0,0,64,1,0,0,1,1,1,1,0,1,1,57,29,63,31,4.76837E-005,7949.55,15345,1172186,246,39,133.19,P,N,Y,145,depth_fusion145_timing.csv,298.744303797,0,618.474392405,46.3826962025,0,571.971886076,0,9948.09481013,69.9915949367,9878.00936709,10887.1950633,
../benchmarks/depth_fusion146,1,1,0,0,64,1,0,0,1,1,1,1,1,0,1,56,29,93,31,3.28915E-005,2088.67,22217,2728002,397,39,131.06,P,N,Y,146,depth_fusion146_timing.csv,298.151,0,619.672303797,46.4034050633,0,573.150506329,0,2658.75417722,69.7251139241,2588.93822785,3598.22797468,
../benchmarks/depth_fusion152,1,1,0,0,64,1,0,0,2,1,1,1,0,0,1,68,35,69,55,4.76837E-005,4212.41,20230,1428096,307,70,132.94,P,N,Y,152,depth_fusion152_timing.csv,304.489632911,0,619.991911392,46.1847468354,0,573.688873418,0,5309.53329114,67.0505189873,5242.39012658,6256.7678481,
../benchmarks/depth_fusion153,1,1,0,0,64,1,0,0,2,1,1,1,0,1,1,70,36,76,55,4.14848E-005,4075.74,20078,1376265,305,70,136.87,P,N,Y,153,depth_fusion153_timing.csv,303.532886076,0,620.266316456,46.2272151899,0,573.921126582,0,5154.51936709,68.2280506329,5086.19772152,6100.77379747,
../benchmarks/depth_fusion160,1,1,0,0,64,1,0,1,1,1,1,1,0,0,1,53,28,37,31,0.000190735,3674.42,19316,630480,157,39,125.61,P,N,Y,160,depth_fusion160_timing.csv,298.514746835,0,618.381974684,46.5115316456,0,571.754708861,0,4649.12113924,69.6861772152,4579.3435443,5587.8078481,
../benchmarks/depth_fusion161,1,1,0,0,64,1,0,1,1,1,1,1,0,1,1,51,26,52,31,0.000190735,7545.06,13789,1024052,198,39,133.45,P,N,Y,161,depth_fusion161_timing.csv,299.453075949,0,618.669405063,46.4059367089,0,572.145746835,0,9490.81873418,67.2286962025,9423.49683544,10431.4383544,
../benchmarks/depth_fusion162,1,1,0,0,64,1,0,1,1,1,1,1,1,0,1,47,23,90,31,0.000131566,1150.4,12406,2607936,397,39,128.68,P,N,Y,162,depth_fusion162_timing.csv,300.823468354,0,620.314025316,46.4811012658,0,573.716177215,0,1505.06011392,70.6996582278,1434.27343038,2448.07924051,
../benchmarks/depth_fusion163,1,1,0,0,64,1,0,1,1,1,1,1,1,1,1,49,24,97,31,0.000131566,7568.33,14255,2968300,397,39,133.01,P,N,Y,163,depth_fusion163_timing.csv,298.669696203,0,620.615848101,46.4929493671,0,574.00421519,0,9496.35594937,68.7177974684,9427.54329114,10437.3779747,
../benchmarks/depth_fusion165,1,1,0,0,64,1,0,1,1,2,1,1,0,1,1,73,36,61,63,0.000190735,8278.16,23383,1580400,310,78,127.38,P,N,Y,165,depth_fusion165_timing.csv,296.529253165,0,619.265316456,46.5169367089,0,572.629037975,0,10358.0629114,70.4395696203,10287.5349367,11296.0287342,
../benchmarks/depth_fusion169,1,1,0,0,64,1,0,1,2,1,1,1,0,1,1,67,35,62,63,0.000165838,26.5537,18286,718993,206,78,106.74,P,N,Y,169,depth_fusion169_timing.csv,300.815810127,0,610.550898734,45.1367468354,0,565.300278481,0,98.4250126582,64.5062025316,33.8425949367,1032.73392405,
../benchmarks/depth_fusion171,1,1,0,0,64,1,0,1,2,1,1,1,1,1,1,63,31,99,63,0.000107643,22.4805,18489,2630459,397,78,106.06,P,N,Y,171,depth_fusion171_timing.csv,299.507227848,0,624.376202532,46.4719493671,0,577.788949367,0,99.3640632911,70.624721519,28.6609493671,1045.16,
../benchmarks/depth_fusion176,1,1,0,0,64,1,1,0,1,1,1,1,0,0,1,62,33,47,31,4.59867E-005,2051.71,22151,679318,189,39,125.72,P,N,Y,176,depth_fusion176_timing.csv,300.007101266,0,619.252367089,46.5014303797,0,572.634518987,0,2664.0164557,70.6221139241,2593.3035443,3605.26329114,
../benchmarks/depth_fusion177,1,1,0,0,64,1,1,0,1,1,1,1,0,1,1,59,30,53,31,3.97619E-005,1356.25,14640,628274,188,39,128.86,P,N,Y,177,depth_fusion177_timing.csv,299.945746835,0,619.381696203,46.6566202532,0,572.606088608,0,1766.88101266,68.4846835443,1698.30734177,2707.84151899,
../benchmarks/depth_fusion178,1,1,0,0,64,1,1,0,1,1,1,1,1,0,1,57,28,100,31,0.000032878,1117.98,15239,2639607,397,39,132.9,P,N,Y,178,depth_fusion178_timing.csv,297.522860759,0,618.960202532,46.4923164557,0,572.35078481,0,1459.80686076,69.760278481,1389.95918987,2398.09316456,
../benchmarks/depth_fusion179,1,1,0,0,64,1,1,0,1,1,1,1,1,1,1,57,28,100,31,2.84826E-005,1135.09,15484,2634319,397,39,133.26,P,N,Y,179,depth_fusion179_timing.csv,298.917025316,0,619.575101266,46.5481265823,0,572.911518987,0,1483.83979747,69.1012531646,1414.65264557,2424.32405063,
../benchmarks/depth_fusion180,1,1,0,0,64,1,1,0,1,1,1,2,0,0,1,62,33,50,31,4.28206E-005,1995.22,22244,678382,193,39,132.88,P,N,Y,180,depth_fusion180_timing.csv,295.823240506,0,619.479139241,46.5926582278,0,572.76878481,0,2597.59088608,70.5593164557,2526.94202532,3535.11518987,
../benchmarks/depth_fusion181,1,1,0,0,64,1,1,0,1,1,1,2,0,1,1,59,30,55,31,3.97619E-005,1299.98,14636,629355,189,39,133.42,P,N,Y,181,depth_fusion181_timing.csv,300.92378481,0,621.107759494,46.5996582278,0,574.392189873,0,1698.52493671,70.5610632911,1627.87593671,2642.72531646,
../benchmarks/depth_fusion184,1,1,0,0,64,1,1,0,1,1,2,1,0,0,1,63,33,49,31,4.28206E-005,1943.03,22327,678614,192,39,135.86,P,N,Y,184,depth_fusion184_timing.csv,303.424392405,0,622.718,45.9757721519,0,576.623455696,0,2525.94329114,68.0927468354,2457.75936709,3474.8521519,
../benchmarks/depth_fusion185,1,1,0,0,64,1,1,0,1,1,2,1,0,1,1,59,30,55,31,3.65315E-005,1351.86,14755,629454,191,39,128.46,P,N,Y,185,depth_fusion185_timing.csv,304.178455696,0,614.485873418,45.3738987342,0,568.99835443,0,1754.63658228,68.4075443038,1686.14151899,2695.9756962,
../benchmarks/depth_fusion188,1,1,0,0,64,1,1,0,1,1,2,2,0,0,1,62,33,50,31,4.28206E-005,1996.8,22260,677870,193,39,130.63,P,N,Y,188,depth_fusion188_timing.csv,296.547734177,0,616.703265823,46.2035063291,0,570.383202532,0,2596.07189873,69.175278481,2526.80544304,3531.57139241,
../benchmarks/depth_fusion189,1,1,0,0,64,1,1,0,1,1,2,2,0,1,1,59,30,56,31,3.65315E-005,1296.87,14697,628843,192,39,132.99,P,N,Y,189,depth_fusion189_timing.csv,300.633531646,0,617.188493671,46.3645949367,0,570.710607595,0,1694.86,70.570835443,1624.20264557,2634.79392405,
../benchmarks/depth_fusion193,1,1,0,0,64,1,1,0,1,2,1,1,0,1,1,83,41,75,63,0.000017997,1355.2,22592,969040,303,78,135.33,P,N,Y,193,depth_fusion193_timing.csv,298.473075949,0,616.903936709,46.1080379747,0,570.680303797,0,1760.74303797,69.7264810127,1690.92936709,2698.27594937,
../benchmarks/depth_fusion197,1,1,0,0,64,1,1,0,1,2,1,2,0,1,1,83,41,75,63,1.76698E-005,1364.46,22601,969898,305,78,133.54,P,N,Y,197,depth_fusion197_timing.csv,300.247113924,0,620.293949367,46.5251898734,0,573.651443038,0,1778.57607595,69.6936075949,1708.79303797,2720.67734177,
../benchmarks/depth_fusion201,1,1,0,0,64,1,1,0,1,2,2,1,0,1,1,83,42,75,63,1.76673E-005,1333.49,22731,972624,305,78,136.81,P,N,Y,201,depth_fusion201_timing.csv,299.323063291,0,609.617911392,45.2205316456,0,564.284620253,0,1725.60443038,65.9540379747,1659.56417722,2657.35531646,
../benchmarks/depth_fusion205,1,1,0,0,64,1,1,0,1,2,2,2,0,1,1,83,42,75,63,1.73425E-005,1319.84,22769,973610,307,78,137.23,P,N,Y,205,depth_fusion205_timing.csv,300.744316456,0,620.166860759,46.573556962,0,573.476050633,0,1721.89493671,68.9206582278,1652.88721519,2665.05797468,
../benchmarks/depth_fusion209,1,1,0,0,64,1,1,0,2,1,1,1,0,1,1,71,36,63,55,3.95758E-005,850.592,19282,743146,244,70,133.01,P,N,Y,209,depth_fusion209_timing.csv,298.32256962,0,618.078670886,46.4104050633,0,571.551924051,0,1136.32273418,71.2991772152,1064.93702532,2074.5521519,
../benchmarks/depth_fusion213,1,1,0,0,64,1,1,0,2,1,1,2,0,1,1,71,36,66,55,3.95758E-005,840.747,19244,744075,246,70,132.89,P,N,Y,213,depth_fusion213_timing.csv,299.772848101,0,609.008683544,45.4225949367,0,563.47256962,0,1119.56456962,65.7194050633,1053.76097468,2051.24151899,
../benchmarks/depth_fusion217,1,1,0,0,64,1,1,0,2,1,2,1,0,1,1,71,36,64,55,4.26201E-005,821.649,19250,744174,245,70,136.78,P,N,Y,217,depth_fusion217_timing.csv,303.668075949,0,609.649746835,45.1615443038,0,564.375582278,0,1090.88683544,64.599835443,1026.20250633,2027.16670886,
../benchmarks/depth_fusion221,1,1,0,0,64,1,1,0,2,1,2,2,0,1,1,71,36,66,55,4.26201E-005,809.584,19257,743947,246,70,136.78,P,N,Y,221,depth_fusion221_timing.csv,302.640556962,0,621.415,46.0993037975,0,575.196898734,0,1080.16717722,67.5882911392,1012.49008861,2027.12379747,
../benchmarks/depth_fusion240,1,1,0,0,64,1,1,1,1,1,1,1,0,0,1,60,32,50,31,0.000177526,4198.57,20374,924218,196,39,110.69,P,N,Y,240,depth_fusion240_timing.csv,299.012063291,0,618.131746835,46.2795063291,0,571.736405063,0,5289.97974684,68.8222911392,5221.06670886,6228.86202532,
../benchmarks/depth_fusion241,1,1,0,0,64,1,1,1,1,1,1,1,0,1,1,53,27,42,31,0.000159048,1030.05,12673,593184,149,39,125.67,P,N,Y,241,depth_fusion241_timing.csv,304.348822785,0,613.496708861,46.0971898734,0,567.282734177,0,1358.21589873,67.4381265823,1290.69234177,2298.38924051,
../benchmarks/depth_fusion242,1,1,0,0,64,1,1,1,1,1,1,1,1,0,1,51,25,98,31,0.000130704,1197.23,13628,2865181,397,39,127.35,P,N,Y,242,depth_fusion242_timing.csv,300.91235443,0,655.156556962,52.7773291139,0,602.263240506,0,1932.99924051,70.1223797468,1862.78788608,2911.99265823,
../benchmarks/depth_fusion243,1,1,0,0,64,1,1,1,1,1,1,1,1,1,1,51,25,90,31,0.00011393,1097.54,12849,2607621,397,39,117.59,P,N,Y,243,depth_fusion243_timing.csv,298.343835443,0,619.62564557,46.5425063291,0,572.967443038,0,1436.34574684,68.7382025316,1367.51975949,2376.09164557,
../benchmarks/depth_fusion244,1,1,0,0,64,1,1,1,1,1,1,2,0,0,1,60,32,44,31,0.000171282,3789.11,20444,670953,167,39,122.56,P,N,Y,244,depth_fusion244_timing.csv,307.347759494,0,621.784025316,46.3698227848,0,575.296088608,0,4801.00037975,65.2199113924,4735.68936709,5752.57240506,
../benchmarks/depth_fusion245,1,1,0,0,64,1,1,1,1,1,1,2,0,1,1,53,26,44,31,0.000159048,960.853,12637,592661,150,39,133.19,P,N,Y,245,depth_fusion245_timing.csv,304.581506329,0,609.104341772,45.2353924051,0,563.756594937,0,1268.59855696,64.4905696203,1204.02412658,2205.29265823,
../benchmarks/depth_fusion246,1,1,0,0,64,1,1,1,1,1,1,2,1,0,1,51,25,91,31,0.000122694,1207.85,12966,2616983,397,39,125.12,P,N,Y,246,depth_fusion246_timing.csv,300.445936709,0,612.351,45.5736455696,0,566.661227848,0,1573.15658228,68.5869367089,1504.48036709,2508.62518987,
../benchmarks/depth_fusion247,1,1,0,0,64,1,1,1,1,1,1,2,1,1,1,51,25,91,31,0.00011393,979.02,12853,2607156,397,39,130.36,P,N,Y,247,depth_fusion247_timing.csv,299.133316456,0,620.085075949,46.4795822785,0,573.490835443,0,1289.66375949,70.136164557,1219.44224051,2230.83189873,
../benchmarks/depth_fusion248,1,1,0,0,64,1,1,1,1,1,2,1,0,0,1,60,32,43,31,0.000171282,3738.35,20552,671097,166,39,124.25,P,N,Y,248,depth_fusion248_timing.csv,301.189202532,0,611.234860759,45.1572151899,0,565.963443038,0,4701.84202532,64.1944556962,4637.55822785,5637.10835443,
../benchmarks/depth_fusion249,1,1,0,0,64,1,1,1,1,1,2,1,0,1,1,53,27,43,31,0.000146126,963.191,12793,592672,152,39,133.36,P,N,Y,249,depth_fusion249_timing.csv,304.976113924,0,620.907075949,45.9523037975,0,574.838493671,0,1266.39882278,66.6556202532,1199.65501266,2215.17481013,
../benchmarks/depth_fusion250,1,1,0,0,64,1,1,1,1,1,2,1,1,0,1,52,25,91,31,0.000122694,1271.71,13052,2616794,397,39,119.07,P,N,Y,250,depth_fusion250_timing.csv,299.597417722,0,618.100367089,46.375278481,0,571.607683544,0,1651.85746835,70.1049620253,1581.64717722,2591.37734177,
../benchmarks/depth_fusion251,1,1,0,0,64,1,1,1,1,1,2,1,1,1,1,51,25,90,31,0.00010508,934.668,12993,2606949,397,39,137.02,P,N,Y,251,depth_fusion251_timing.csv,304.762582278,0,609.999746835,45.4019367089,0,564.48443038,0,1235.74541772,64.5799240506,1171.07962025,2173.42848101,
../benchmarks/depth_fusion252,1,1,0,0,64,1,1,1,1,1,2,2,0,0,1,60,32,44,31,0.000171282,3863.78,20474,670441,167,39,119.8,P,N,Y,252,depth_fusion252_timing.csv,304.457924051,0,618.898113924,46.0419620253,0,572.735746835,0,4886.30037975,67.9639493671,4818.24379747,5832.52392405,
../benchmarks/depth_fusion253,1,1,0,0,64,1,1,1,1,1,2,2,0,1,1,53,27,45,31,0.000146126,947.822,12722,592149,153,39,133.97,P,N,Y,253,depth_fusion253_timing.csv,296.846101266,0,619.272746835,46.3611265823,0,572.796974684,0,1251.18088608,72.659,1178.43537975,2189.46291139,
../benchmarks/depth_fusion254,1,1,0,0,64,1,1,1,1,1,2,2,1,0,1,52,25,92,31,0.000122694,1186.44,12978,2616438,397,39,126.4,P,N,Y,254,depth_fusion254_timing.csv,303.263518987,0,619.015075949,46.4063164557,0,572.490582278,0,1547.76962025,68.5307721519,1479.15105063,2492.62848101,
../benchmarks/depth_fusion255,1,1,0,0,64,1,1,1,1,1,2,2,1,1,1,51,25,92,31,0.00010508,942.101,12957,2606574,397,39,134.35,P,N,Y,255,depth_fusion255_timing.csv,300.268683544,0,611.107936709,45.4218607595,0,565.570556962,0,1239.3941519,67.4575443038,1171.84956962,2173.47949367,
../benchmarks/depth_fusion257,1,1,0,0,64,1,1,1,1,2,1,1,0,1,1,73,36,57,63,4.19929E-005,1008.96,20654,896031,244,78,134.55,P,N,Y,257,depth_fusion257_timing.csv,301.130886076,0,619.859177215,45.9248481013,0,573.815898734,0,1324.32424051,69.0566582278,1255.17992405,2268.02987342,
../benchmarks/depth_fusion261,1,1,0,0,64,1,1,1,1,2,1,2,0,1,1,73,36,57,63,4.12294E-005,1018.1,20650,896889,246,78,132.11,P,N,Y,261,depth_fusion261_timing.csv,304.275050633,0,610.022886076,45.7567594937,0,564.150405063,0,1335.72973418,67.691164557,1267.95259494,2272.87556962,
../benchmarks/depth_fusion265,1,1,0,0,64,1,1,1,1,2,2,1,0,1,1,74,36,58,63,3.09221E-005,984.867,20806,899615,246,78,136.83,P,N,Y,265,depth_fusion265_timing.csv,300.312265823,0,619.42556962,46.4911772152,0,572.819696203,0,1295.45675949,69.3468987342,1226.02243038,2236.94126582,
../benchmarks/depth_fusion269,1,1,0,0,64,1,1,1,1,2,2,2,0,1,1,74,36,58,63,3.03494E-005,1017.38,20829,900601,248,78,131.21,P,N,Y,269,depth_fusion269_timing.csv,300.990443038,0,619.673278481,46.5083670886,0,573.044582278,0,1337.30020253,70.7905696203,1266.42097468,2279.88721519,
../benchmarks/depth_fusion273,1,1,0,0,64,1,1,1,2,1,1,1,0,1,1,67,34,51,63,0.000158303,68.002,18476,696866,200,78,106.75,P,N,Y,273,depth_fusion273_timing.csv,301.378898734,0,610.309797468,45.0134303797,0,565.182556962,0,149.685113924,64.6129367089,84.9952278481,1084.31721519,
../benchmarks/depth_fusion275,1,1,0,0,64,1,1,1,2,1,1,1,1,1,1,64,31,94,63,9.44086E-005,66.8583,18867,2613275,397,78,104.11,P,N,Y,275,depth_fusion275_timing.csv,300.303367089,0,610.495594937,45.1961772152,0,565.187367089,0,148.332113924,64.5955063291,83.6598227848,1082.12886076,
../benchmarks/depth_fusion277,1,1,0,0,64,1,1,1,2,1,1,2,0,1,1,67,34,53,63,0.000158303,53.6097,18409,696404,201,78,108.33,P,N,Y,277,depth_fusion277_timing.csv,295.901835443,0,621.586493671,46.3946075949,0,575.072949367,0,138.328556962,71.1192278481,67.1296582278,1077.57493671,
../benchmarks/depth_fusion279,1,1,0,0,64,1,1,1,2,1,1,2,1,1,1,64,31,95,63,9.44086E-005,55.5109,18830,2612609,397,78,98.17,P,N,Y,279,depth_fusion279_timing.csv,305.011113924,0,609.978848101,45.1628734177,0,564.701151899,0,134.608949367,64.5901772152,69.9410759494,1072.47924051,
../benchmarks/depth_fusion281,1,1,0,0,64,1,1,1,2,1,2,1,0,1,1,67,34,51,63,0.00017048,57.6545,18466,696354,200,78,109.08,P,N,Y,281,depth_fusion281_timing.csv,298.216177215,0,610.056443038,45.4696582278,0,564.472164557,0,139.927177215,67.6864303797,72.1626962025,1071.23696203,
../benchmarks/depth_fusion283,1,1,0,0,64,1,1,1,2,1,2,1,1,1,1,64,31,94,63,0.000101671,54.9842,18864,2612763,397,78,108.02,P,N,Y,283,depth_fusion283_timing.csv,301.456113924,0,609.108620253,45.0465063291,0,563.946518987,0,133.125607595,64.3630759494,68.6863291139,1066.66962025,
../benchmarks/depth_fusion285,1,1,0,0,64,1,1,1,2,1,2,2,0,1,1,67,34,53,63,0.00017048,44.7634,18395,696276,201,78,106.32,P,N,Y,285,depth_fusion285_timing.csv,295.753670886,0,619.811518987,46.2933037975,0,573.403050633,0,127.050886076,70.8153924051,56.157443038,1064.79759494,
../benchmarks/depth_fusion287,1,1,0,0,64,1,1,1,2,1,2,2,1,1,1,64,31,95,63,0.000101671,42.9932,18830,2612097,397,78,104.13,P,N,Y,287,depth_fusion287_timing.csv,298.321594937,0,621.818088608,46.6023417722,0,575.099278481,0,126.08464557,71.8271898734,54.1807088608,1068.42810127,
../benchmarks/depth_fusion304,1,1,0,0,64,1,2,0,1,1,1,1,0,0,1,62,32,59,31,4.41033E-005,64.1093,14836,778975,217,39,137.38,P,N,Y,304,depth_fusion304_timing.csv,301.516493671,0,611.382240506,45.1972025316,0,566.069911392,0,144.857468354,64.5229746835,80.2568860759,1080.76924051,
../benchmarks/depth_fusion305,1,1,0,0,64,1,2,0,1,1,1,1,0,1,1,62,32,55,31,3.82229E-005,61.245,14860,767331,216,39,137.21,P,N,Y,305,depth_fusion305_timing.csv,302.46435443,0,610.104670886,45.152443038,0,564.837632911,0,141.33621519,64.4274683544,76.8312658228,1076.9564557,
../benchmarks/depth_fusion308,1,1,0,0,64,1,2,0,1,1,1,2,0,0,1,60,31,56,31,0.000044364,54.8467,14567,687524,197,39,133.2,P,N,Y,308,depth_fusion308_timing.csv,303.104620253,0,612.053936709,45.6902025316,0,566.248582278,0,136.44878481,67.4909113924,68.878835443,1074.33139241,
